date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:23:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jul%202022%2015:23:24%20GMT	https://why-what-who.com/?p=183	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/indexe8f5.html	(from https://why-what-who.com/el-corte-ingles-plus-for-free-shipping-price-conditions-and-products/)
18:23:25	2709/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:24%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fel-corte-ingles-plus-for-free-shipping-price-conditions-and-products%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embedcc63.json	(from https://why-what-who.com/el-corte-ingles-plus-for-free-shipping-price-conditions-and-products/)
18:23:25	2839/-1	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jul%202022%2015:23:25%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fel-corte-ingles-plus-for-free-shipping-price-conditions-and-products%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embed3ace	(from https://why-what-who.com/el-corte-ingles-plus-for-free-shipping-price-conditions-and-products/)
18:23:26	20986/20986	---M--	200	added ('OK')	image/jpeg	etag:%22627a7935-51fa%22	https://why-what-who.com/wp-content/uploads/2022/05/El-Corte-Ingles-Plus.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/El-Corte-Ingles-Plus.jpg	(from https://why-what-who.com/el-corte-ingles-plus-for-free-shipping-price-conditions-and-products/)
18:23:27	59396/59396	---M--	200	added ('OK')	image/jpeg	etag:%22627a7935-e804%22	https://why-what-who.com/wp-content/uploads/2022/05/1652193589_828_El-Corte-Ingles-Plus-for-free-shipping-Price-conditions-and.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/1652193589_828_El-Corte-Ingles-Plus-for-free-shipping-Price-conditions-and.jpg	(from https://why-what-who.com/el-corte-ingles-plus-for-free-shipping-price-conditions-and-products/)
18:23:28	71922/71922	---M--	200	added ('OK')	image/jpeg	etag:%22627a7935-118f2%22	https://why-what-who.com/wp-content/uploads/2022/05/1652193589_47_El-Corte-Ingles-Plus-for-free-shipping-Price-conditions-and.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/1652193589_47_El-Corte-Ingles-Plus-for-free-shipping-Price-conditions-and.jpg	(from https://why-what-who.com/el-corte-ingles-plus-for-free-shipping-price-conditions-and-products/)
18:23:28	10960/10960	---M--	200	added ('OK')	image/jpeg	etag:%22627a7935-2ad0%22	https://why-what-who.com/wp-content/uploads/2022/05/1652193589_487_El-Corte-Ingles-Plus-for-free-shipping-Price-conditions-and.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/1652193589_487_El-Corte-Ingles-Plus-for-free-shipping-Price-conditions-and.jpg	(from https://why-what-who.com/el-corte-ingles-plus-for-free-shipping-price-conditions-and-products/)
18:23:29	14640/14640	---M--	200	added ('OK')	image/jpeg	etag:%22627a7935-3930%22	https://why-what-who.com/wp-content/uploads/2022/05/1652193589_273_El-Corte-Ingles-Plus-for-free-shipping-Price-conditions-and.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/1652193589_273_El-Corte-Ingles-Plus-for-free-shipping-Price-conditions-and.jpg	(from https://why-what-who.com/el-corte-ingles-plus-for-free-shipping-price-conditions-and-products/)
18:23:30	6044/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:29%20GMT	https://why-what-who.com/wp-json/wp/v2/posts/172	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/wp/v2/posts/172.json	(from https://why-what-who.com/google-chrome-will-allow-capturing-websites-without-extensions-this-is-how-it-works/)
18:23:30	969/-1	---M--	200	added ('OK')	application/rss+xml	date:Tue,%2012%20Jul%202022%2015:23:29%20GMT	https://why-what-who.com/google-chrome-will-allow-capturing-websites-without-extensions-this-is-how-it-works/feed/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/google-chrome-will-allow-capturing-websites-without-extensions-this-is-how-it-works/feed/index.html	(from https://why-what-who.com/google-chrome-will-allow-capturing-websites-without-extensions-this-is-how-it-works/)
18:23:31	2756/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:30%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fgoogle-chrome-will-allow-capturing-websites-without-extensions-this-is-how-it-works%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embed73ba.json	(from https://why-what-who.com/google-chrome-will-allow-capturing-websites-without-extensions-this-is-how-it-works/)
18:23:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jul%202022%2015:23:30%20GMT	https://why-what-who.com/?p=172	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/indexf4d1.html	(from https://why-what-who.com/google-chrome-will-allow-capturing-websites-without-extensions-this-is-how-it-works/)
18:23:32	2886/-1	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jul%202022%2015:23:31%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fgoogle-chrome-will-allow-capturing-websites-without-extensions-this-is-how-it-works%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embed7736	(from https://why-what-who.com/google-chrome-will-allow-capturing-websites-without-extensions-this-is-how-it-works/)
18:23:32	23396/23396	---M--	200	added ('OK')	image/jpeg	etag:%22627a78f7-5b64%22	https://why-what-who.com/wp-content/uploads/2022/05/ojo-chrome.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/ojo-chrome.jpg	(from https://why-what-who.com/google-chrome-will-allow-capturing-websites-without-extensions-this-is-how-it-works/)
18:23:33	18796/18796	---M--	200	added ('OK')	image/jpeg	etag:%22627a78f7-496c%22	https://why-what-who.com/wp-content/uploads/2022/05/1652193527_2_Google-Chrome-will-allow-capturing-websites-without-extensions-this-is.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/1652193527_2_Google-Chrome-will-allow-capturing-websites-without-extensions-this-is.jpg	(from https://why-what-who.com/google-chrome-will-allow-capturing-websites-without-extensions-this-is-how-it-works/)
18:23:34	5954/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:33%20GMT	https://why-what-who.com/wp-json/wp/v2/posts/165	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/wp/v2/posts/165.json	(from https://why-what-who.com/they-ask-for-585-million-dollars-from-a-pirate-iptv/)
18:23:34	872/-1	---M--	200	added ('OK')	application/rss+xml	date:Tue,%2012%20Jul%202022%2015:23:33%20GMT	https://why-what-who.com/they-ask-for-585-million-dollars-from-a-pirate-iptv/feed/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/they-ask-for-585-million-dollars-from-a-pirate-iptv/feed/index.html	(from https://why-what-who.com/they-ask-for-585-million-dollars-from-a-pirate-iptv/)
18:23:35	2602/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:34%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fthey-ask-for-585-million-dollars-from-a-pirate-iptv%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embedd1bc.json	(from https://why-what-who.com/they-ask-for-585-million-dollars-from-a-pirate-iptv/)
18:23:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jul%202022%2015:23:34%20GMT	https://why-what-who.com/?p=165	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/index17d5.html	(from https://why-what-who.com/they-ask-for-585-million-dollars-from-a-pirate-iptv/)
18:23:36	2732/-1	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jul%202022%2015:23:35%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fthey-ask-for-585-million-dollars-from-a-pirate-iptv%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embed73c2	(from https://why-what-who.com/they-ask-for-585-million-dollars-from-a-pirate-iptv/)
18:23:37	14160/14160	---M--	200	added ('OK')	image/jpeg	etag:%22627a5dc7-3750%22	https://why-what-who.com/wp-content/uploads/2022/05/1652186567_203_They-ask-for-585-million-dollars-from-a-pirate-IPTV.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/1652186567_203_They-ask-for-585-million-dollars-from-a-pirate-IPTV.jpg	(from https://why-what-who.com/they-ask-for-585-million-dollars-from-a-pirate-iptv/)
18:23:37	113216/113216	---M--	200	added ('OK')	image/jpeg	etag:%22627a5dc7-1ba40%22	https://why-what-who.com/wp-content/uploads/2022/05/iptv-pirata-dolares.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/iptv-pirata-dolares.jpg	(from https://why-what-who.com/they-ask-for-585-million-dollars-from-a-pirate-iptv/)
18:23:38	936/-1	---M--	200	added ('OK')	application/rss+xml	date:Tue,%2012%20Jul%202022%2015:23:37%20GMT	https://why-what-who.com/before-creating-games-in-rpg-maker-check-if-your-pc-has-this-ram-and-cpu/feed/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/before-creating-games-in-rpg-maker-check-if-your-pc-has-this-ram-and-cpu/feed/index.html	(from https://why-what-who.com/before-creating-games-in-rpg-maker-check-if-your-pc-has-this-ram-and-cpu/)
18:23:38	5779/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:37%20GMT	https://why-what-who.com/wp-json/wp/v2/posts/162	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/wp/v2/posts/162.json	(from https://why-what-who.com/before-creating-games-in-rpg-maker-check-if-your-pc-has-this-ram-and-cpu/)
18:23:39	2704/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:38%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fbefore-creating-games-in-rpg-maker-check-if-your-pc-has-this-ram-and-cpu%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embed8d0b.json	(from https://why-what-who.com/before-creating-games-in-rpg-maker-check-if-your-pc-has-this-ram-and-cpu/)
18:23:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jul%202022%2015:23:38%20GMT	https://why-what-who.com/?p=162	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/indexbbc7.html	(from https://why-what-who.com/before-creating-games-in-rpg-maker-check-if-your-pc-has-this-ram-and-cpu/)
18:23:40	2834/-1	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jul%202022%2015:23:39%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fbefore-creating-games-in-rpg-maker-check-if-your-pc-has-this-ram-and-cpu%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embedaacb	(from https://why-what-who.com/before-creating-games-in-rpg-maker-check-if-your-pc-has-this-ram-and-cpu/)
18:23:41	89082/89082	---M--	200	added ('OK')	image/jpeg	etag:%22627a525f-15bfa%22	https://why-what-who.com/wp-content/uploads/2022/05/rol-rpg-maker.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/rol-rpg-maker.jpg	(from https://why-what-who.com/before-creating-games-in-rpg-maker-check-if-your-pc-has-this-ram-and-cpu/)
18:23:42	776/-1	---M--	200	added ('OK')	application/rss+xml	date:Tue,%2012%20Jul%202022%2015:23:41%20GMT	https://why-what-who.com/024-against-suicide/feed/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/024-against-suicide/feed/index.html	(from https://why-what-who.com/024-against-suicide/)
18:23:42	4939/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:41%20GMT	https://why-what-who.com/wp-json/wp/v2/posts/157	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/wp/v2/posts/157.json	(from https://why-what-who.com/024-against-suicide/)
18:23:43	2433/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:42%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2F024-against-suicide%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embeda9e9.json	(from https://why-what-who.com/024-against-suicide/)
18:23:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jul%202022%2015:23:42%20GMT	https://why-what-who.com/?p=157	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/index5791.html	(from https://why-what-who.com/024-against-suicide/)
18:23:44	2563/-1	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jul%202022%2015:23:43%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2F024-against-suicide%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embed1cbb	(from https://why-what-who.com/024-against-suicide/)
18:23:44	11426/11426	---M--	200	added ('OK')	image/jpeg	etag:%22627a51d0-2ca2%22	https://why-what-who.com/wp-content/uploads/2022/05/024-numero.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/024-numero.jpg	(from https://why-what-who.com/024-against-suicide/)
18:23:45	880/-1	---M--	200	added ('OK')	application/rss+xml	date:Tue,%2012%20Jul%202022%2015:23:44%20GMT	https://why-what-who.com/you-dont-need-a-photo-editor-winzip-offers-you-this/feed/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/you-dont-need-a-photo-editor-winzip-offers-you-this/feed/index.html	(from https://why-what-who.com/you-dont-need-a-photo-editor-winzip-offers-you-this/)
18:23:45	5600/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:44%20GMT	https://why-what-who.com/wp-json/wp/v2/posts/154	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/wp/v2/posts/154.json	(from https://why-what-who.com/you-dont-need-a-photo-editor-winzip-offers-you-this/)
18:23:46	2630/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:45%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fyou-dont-need-a-photo-editor-winzip-offers-you-this%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embed3538.json	(from https://why-what-who.com/you-dont-need-a-photo-editor-winzip-offers-you-this/)
18:23:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jul%202022%2015:23:45%20GMT	https://why-what-who.com/?p=154	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/index87e6.html	(from https://why-what-who.com/you-dont-need-a-photo-editor-winzip-offers-you-this/)
18:23:47	2763/-1	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jul%202022%2015:23:46%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fyou-dont-need-a-photo-editor-winzip-offers-you-this%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embedbaf3	(from https://why-what-who.com/you-dont-need-a-photo-editor-winzip-offers-you-this/)
18:23:48	42576/42576	---M--	200	added ('OK')	image/jpeg	etag:%22627a2bb9-a650%22	https://why-what-who.com/wp-content/uploads/2022/05/winzip-edicion-imagenes.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/winzip-edicion-imagenes.jpg	(from https://why-what-who.com/you-dont-need-a-photo-editor-winzip-offers-you-this/)
18:23:49	60252/60252	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2015:23:48%20GMT	https://why-what-who.com/you-will-not-believe-it-these-programs-are-created-in-c/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/you-will-not-believe-it-these-programs-are-created-in-c/index.html	(from https://why-what-who.com/page/32/)
18:23:49	65698/65698	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2015:23:48%20GMT	https://why-what-who.com/how-to-change-outlook-password-modify-password-and-security/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/how-to-change-outlook-password-modify-password-and-security/index.html	(from https://why-what-who.com/page/32/)
18:23:49	60080/60080	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2015:23:48%20GMT	https://why-what-who.com/5g-reaches-8-3-gbps-but-it-will-not-do-so-in-spain-yet/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/5g-reaches-8-3-gbps-but-it-will-not-do-so-in-spain-yet/index.html	(from https://why-what-who.com/page/32/)
18:23:49	93393/93393	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2015:23:48%20GMT	https://why-what-who.com/the-11-best-apps-to-watch-movies-and-series-for-free-legally/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/the-11-best-apps-to-watch-movies-and-series-for-free-legally/index.html	(from https://why-what-who.com/page/32/)
18:23:50	6146/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:49%20GMT	https://why-what-who.com/wp-json/wp/v2/posts/2483	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/wp/v2/posts/2483.json	(from https://why-what-who.com/highest-paid-footballers-in-the-world-who-are-they-and-how-much-do-they-earn/)
18:23:50	60165/60165	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2015:23:49%20GMT	https://why-what-who.com/does-libreoffice-include-an-email-client-like-outlook-in-office/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/does-libreoffice-include-an-email-client-like-outlook-in-office/index.html	(from https://why-what-who.com/page/32/)
18:23:50	67795/67795	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2015:23:49%20GMT	https://why-what-who.com/win32appbackgroundcontext-message-on-windows-fix/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/win32appbackgroundcontext-message-on-windows-fix/index.html	(from https://why-what-who.com/page/32/)
18:23:50	62251/62251	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2015:23:49%20GMT	https://why-what-who.com/coinbase-vs-binance-which-is-better/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/coinbase-vs-binance-which-is-better/index.html	(from https://why-what-who.com/page/32/)
18:23:51	59997/59997	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2015:23:50%20GMT	https://why-what-who.com/what-is-avg-antivirus-do-not-disturb-mode-for/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/what-is-avg-antivirus-do-not-disturb-mode-for/index.html	(from https://why-what-who.com/page/32/)
18:23:51	2738/-1	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Jul%202022%2015:23:50%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fhighest-paid-footballers-in-the-world-who-are-they-and-how-much-do-they-earn%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embedc3db.json	(from https://why-what-who.com/highest-paid-footballers-in-the-world-who-are-they-and-how-much-do-they-earn/)
18:23:51	61510/61510	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2015:23:50%20GMT	https://why-what-who.com/elegance-by-design-and-a-photographic-section-to-dominate-each-scene/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/elegance-by-design-and-a-photographic-section-to-dominate-each-scene/index.html	(from https://why-what-who.com/page/32/)
18:23:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jul%202022%2015:23:51%20GMT	https://why-what-who.com/?p=2483	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/indexf14d.html	(from https://why-what-who.com/highest-paid-footballers-in-the-world-who-are-they-and-how-much-do-they-earn/)
18:23:52	96802/-1	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2015:23:51%20GMT	https://why-what-who.com/page/31/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/page/31/index.html	(from https://why-what-who.com/page/32/)
18:23:52	2868/-1	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jul%202022%2015:23:51%20GMT	https://why-what-who.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwhy-what-who.com%2Fhighest-paid-footballers-in-the-world-who-are-they-and-how-much-do-they-earn%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-json/oembed/1.0/embeda4b8	(from https://why-what-who.com/highest-paid-footballers-in-the-world-who-are-they-and-how-much-do-they-earn/)
18:23:54	85404/85404	---M--	200	added ('OK')	image/jpeg	etag:%226291d5a0-14d9c%22	https://why-what-who.com/wp-content/uploads/2022/05/f1280x720-11175_142850_4728.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/why-what-who.com/why-what-who.com/why-what-who.com/wp-content/uploads/2022/05/f1280x720-11175_142850_4728.jpg	(from https://why-what-who.com/highest-paid-footballers-in-the-world-who-are-they-and-how-much-do-they-earn/)
